player_name,player_id,team,season,strength,gp_r,points_r,gp_p,points_p,gp_r_career,gp_p_career,points_r_career,points_p_career,ppg_r_career,career_ppg_diff,fail,under_perform,career_games,career_playoff_games,delta_p_ppg,delta_diff_ppg
Ryan McDonagh,8474151,Tampa Bay Lightning,2018,all,63,29,17,5,63,17,29,5,0.4603174603174603,-0.16619981325863675,yes,1,403,86,NA,NA
Ryan McDonagh,8474151,Tampa Bay Lightning,2019,all,81,46,4,0,144,21,75,5,0.5208333333333334,-0.2827380952380953,yes,1,403,86,-0.05602240896358546,-0.11653828197945854
Ryan McDonagh,8474151,Tampa Bay Lightning,2020,all,53,13,19,4,197,40,88,9,0.4467005076142132,-0.2217005076142132,yes,1,403,86,-0.013095238095238076,0.06103758762388209
Ryan McDonagh,8474151,Tampa Bay Lightning,2021,all,49,12,23,8,246,63,100,17,0.4065040650406504,-0.13666279519938057,yes,0,403,86,0.04484126984126982,0.08503771241483263
Ryan McDonagh,8474151,Tampa Bay Lightning,2022,all,71,26,23,5,317,86,126,22,0.39747634069400634,-0.14166238720563423,yes,1,403,86,-0.014027316352897723,-0.004999592006253661
Ryan McLeod,8480802,Edmonton Oilers,2021,all,10,1,4,0,10,4,1,0,0.1,-0.1,yes,1,168,31,NA,NA
Ryan McLeod,8480802,Edmonton Oilers,2022,all,71,21,16,4,81,20,22,4,0.2716049382716049,-0.07160493827160491,yes,0,168,31,0.2,0.028395061728395093
Ryan McLeod,8480802,Edmonton Oilers,2023,all,56,23,11,5,137,31,45,9,0.3284671532846715,-0.03814457263951021,no,0,168,31,0.0903225806451613,0.0334603656320947
Ryan Murphy,8476465,Minnesota Wild,2018,all,20,5,1,0,20,1,5,0,0.25,-0.25,yes,1,21,1,NA,NA
Ryan Murray,8476850,Columbus Blue Jackets,2018,all,43,12,6,1,43,6,12,1,0.27906976744186046,-0.1124031007751938,yes,1,139,13,NA,NA
Ryan Murray,8476850,Columbus Blue Jackets,2020,all,27,9,7,1,126,13,50,2,0.3968253968253968,-0.24297924297924295,yes,1,139,13,-0.012820512820512803,-0.13057614220404914
Ryan Nugent-Hopkins,8476454,Edmonton Oilers,2020,all,65,61,4,8,209,4,178,8,0.8516746411483254,1.1483253588516746,no,0,440,35,NA,NA
Ryan Nugent-Hopkins,8476454,Edmonton Oilers,2021,all,52,35,4,2,261,8,213,10,0.8160919540229885,0.4339080459770115,yes,1,440,35,-0.75,-0.7144173128746631
Ryan Nugent-Hopkins,8476454,Edmonton Oilers,2022,all,63,50,16,14,324,24,263,24,0.8117283950617284,0.18827160493827155,no,0,440,35,-0.25,-0.24563644103873994
Ryan Nugent-Hopkins,8476454,Edmonton Oilers,2023,all,81,103,11,10,405,35,366,34,0.9037037037037037,0.06772486772486774,no,0,440,35,-0.02857142857142858,-0.12054673721340381
Ryan O'Reilly,8475158,St. Louis Blues,2019,all,82,77,26,23,163,26,138,23,0.8466257668711656,0.03798961774421894,no,0,482,59,NA,NA
Ryan O'Reilly,8475158,St. Louis Blues,2020,all,74,64,6,8,237,32,202,31,0.8523206751054853,0.11642932489451474,no,0,482,59,0.08413461538461542,0.0784397071502958
Ryan O'Reilly,8475158,St. Louis Blues,2021,all,56,54,4,3,293,36,256,34,0.8737201365187713,0.07072430792567308,yes,1,482,59,-0.02430555555555558,-0.04570501696884166
Ryan O'Reilly,8475158,St. Louis Blues,2022,all,78,58,12,12,371,48,314,46,0.8463611859838275,0.11197214734950589,no,0,482,59,0.01388888888888895,0.04124783942383281
Ryan O'Reilly,8475158,Toronto Maple Leafs,2023,all,52,30,11,9,423,59,344,55,0.8132387706855791,0.11896461914492928,no,0,482,59,-0.026129943502824937,0.006992471795423394
Ryan Pulock,8477506,New York Islanders,2019,all,82,37,8,1,150,8,69,1,0.46,-0.335,yes,1,465,55,NA,NA
Ryan Pulock,8477506,New York Islanders,2020,all,68,35,22,10,218,30,104,11,0.47706422018348627,-0.11039755351681962,yes,0,465,55,0.24166666666666664,0.2246024464831804
Ryan Pulock,8477506,New York Islanders,2021,all,56,17,19,6,274,49,121,17,0.4416058394160584,-0.09466706390585433,yes,1,465,55,-0.019727891156462563,0.015730489610965293
Ryan Pulock,8477506,New York Islanders,2023,all,80,26,6,4,410,55,168,21,0.4097560975609756,-0.02793791574279375,no,0,465,55,0.034879406307977756,0.06672914816306058
Ryan Reaves,8471817,Vegas Golden Knights,2018,all,79,10,10,2,79,10,10,2,0.12658227848101267,0.07341772151898734,no,0,477,68,NA,NA
Ryan Reaves,8471817,Vegas Golden Knights,2019,all,80,20,7,0,159,17,30,2,0.18867924528301888,-0.07103218645948947,yes,1,477,68,-0.0823529411764706,-0.14444990797847682
Ryan Reaves,8471817,Vegas Golden Knights,2020,all,74,17,16,2,233,33,47,4,0.2017167381974249,-0.08050461698530367,yes,0,477,68,0.0035650623885918054,-0.009472430525814202
Ryan Reaves,8471817,Vegas Golden Knights,2021,all,37,5,12,1,270,45,52,5,0.1925925925925926,-0.08148148148148149,yes,1,477,68,-0.01010101010101011,-9.76864496177815e-4
Ryan Reaves,8471817,New York Rangers,2022,all,68,13,18,0,338,63,65,5,0.19230769230769232,-0.11294261294261296,yes,1,477,68,-0.031746031746031744,-0.03146113146113147
Ryan Reaves,8471817,Minnesota Wild,2023,all,71,15,5,0,409,68,80,5,0.19559902200489,-0.1220696102401841,yes,1,477,68,-0.005835667600373476,-0.009126997297571146
Ryan Strome,8476458,New York Rangers,2020,all,70,59,3,2,232,3,128,2,0.5517241379310345,0.11494252873563215,no,0,384,22,NA,NA
Ryan Strome,8476458,New York Rangers,2022,all,74,54,19,9,362,22,231,11,0.638121546961326,-0.13812154696132595,yes,1,384,22,-0.16666666666666663,-0.2530640756969581
Ryan Suter,8470600,Minnesota Wild,2020,all,68,48,3,1,228,3,146,1,0.6403508771929824,-0.30701754385964913,yes,1,481,34,NA,NA
Ryan Suter,8470600,Minnesota Wild,2021,all,56,19,7,1,284,10,165,2,0.5809859154929577,-0.38098591549295774,yes,1,481,34,-0.1333333333333333,-0.0739683716333086
Ryan Suter,8470600,Dallas Stars,2022,all,82,32,6,3,366,16,197,5,0.5382513661202186,-0.22575136612021862,yes,0,481,34,0.11249999999999999,0.15523454937273912
Ryan Suter,8470600,Dallas Stars,2023,all,81,24,18,6,447,34,221,11,0.49440715883668906,-0.17087774707198317,yes,1,481,34,0.011029411764705899,0.054873619048235456
Saku Maenalanen,8477357,Carolina Hurricanes,2019,all,32,8,9,1,32,9,8,1,0.25,-0.1388888888888889,yes,1,108,14,NA,NA
Saku Maenalanen,8477357,Winnipeg Jets,2023,all,62,10,5,1,94,14,18,2,0.19148936170212766,-0.04863221884498481,no,0,108,14,0.031746031746031744,0.09025667004390409
Sam Bennett,8477935,Calgary Flames,2019,all,71,27,5,5,152,5,53,5,0.34868421052631576,0.6513157894736843,no,0,435,50,NA,NA
Sam Bennett,8477935,Calgary Flames,2020,all,52,12,10,8,204,15,65,13,0.31862745098039214,0.5480392156862746,no,0,435,50,-0.1333333333333333,-0.10327657378740973
Sam Bennett,8477935,Florida Panthers,2021,all,48,27,5,5,252,20,92,18,0.36507936507936506,0.534920634920635,no,0,435,50,0.033333333333333326,-0.013118580765639543
Sam Bennett,8477935,Florida Panthers,2022,all,71,49,10,3,323,30,141,21,0.43653250773993807,0.2634674922600619,yes,1,435,50,-0.20000000000000007,-0.27145314266057313
Sam Bennett,8477935,Florida Panthers,2023,all,62,39,20,15,385,50,180,36,0.4675324675324675,0.25246753246753245,no,0,435,50,0.020000000000000018,-0.010999959792529435
Sam Lafferty,8478043,Pittsburgh Penguins,2020,all,50,13,1,0,50,1,13,0,0.26,-0.26,yes,1,219,10,NA,NA
Sam Lafferty,8478043,Toronto Maple Leafs,2023,all,69,27,9,3,209,10,59,3,0.2822966507177033,0.017703349282296665,no,0,219,10,0.3,0.2777033492822967
Sam Reinhart,8477933,Florida Panthers,2022,all,78,82,10,4,364,10,287,4,0.7884615384615384,-0.3884615384615384,yes,1,476,31,NA,NA
Sam Reinhart,8477933,Florida Panthers,2023,all,81,67,21,13,445,31,354,17,0.7955056179775281,-0.24711852120333455,yes,1,476,31,0.14838709677419348,0.14134301725820386
Sam Steel,8479351,Minnesota Wild,2023,all,63,27,5,2,258,5,92,2,0.35658914728682173,0.043410852713178294,no,0,263,5,NA,NA
Sami Vatanen,8475222,New Jersey Devils,2018,all,72,32,3,1,72,3,32,1,0.4444444444444444,-0.1111111111111111,yes,1,178,10,NA,NA
Sami Vatanen,8475222,New Jersey Devils,2020,all,47,23,7,3,168,10,72,4,0.42857142857142855,-0.028571428571428525,no,0,178,10,0.06666666666666671,0.08253968253968258
Sammy Blais,8478104,St. Louis Blues,2019,all,32,4,15,3,43,15,7,3,0.16279069767441862,0.037209302325581395,no,0,146,24,NA,NA
Sammy Blais,8478104,St. Louis Blues,2020,all,43,14,5,3,86,20,21,6,0.2441860465116279,0.05581395348837209,no,0,146,24,0.09999999999999998,0.018604651162790697
Sammy Blais,8478104,St. Louis Blues,2021,all,36,15,4,1,122,24,36,7,0.29508196721311475,-0.0034153005464480635,yes,0,146,24,-0.008333333333333304,-0.059229254034820156
Samuel Bolduc,8481541,New York Islanders,2023,all,17,3,2,0,17,2,3,0,0.17647058823529413,-0.17647058823529413,yes,1,19,2,NA,NA
Samuel Girard,8479398,Colorado Avalanche,2018,all,70,23,3,0,70,3,23,0,0.32857142857142857,-0.32857142857142857,yes,1,458,47,NA,NA
Samuel Girard,8479398,Colorado Avalanche,2019,all,82,27,9,2,152,12,50,2,0.32894736842105265,-0.162280701754386,yes,1,458,47,0.16666666666666666,0.16629072681704257
Samuel Girard,8479398,Colorado Avalanche,2020,all,73,36,12,8,225,24,86,10,0.38222222222222224,0.034444444444444444,no,0,458,47,0.25,0.19672514619883044
Samuel Girard,8479398,Colorado Avalanche,2021,all,47,32,10,5,272,34,118,15,0.4338235294117647,0.007352941176470562,no,0,458,47,0.024509803921568596,-0.027091503267973882
Samuel Girard,8479398,Colorado Avalanche,2022,all,66,28,6,3,338,40,146,18,0.4319526627218935,0.018047337278106534,no,0,458,47,0.00882352941176473,0.010694396101635972
Samuel Girard,8479398,Colorado Avalanche,2023,all,73,34,7,2,411,47,180,20,0.43795620437956206,-0.01242428948594504,yes,1,458,47,-0.024468085106382986,-0.030471626764051574
Scott Harrington,8476449,Columbus Blue Jackets,2019,all,68,17,8,4,99,8,22,4,0.2222222222222222,0.2777777777777778,no,0,146,9,NA,NA
Scott Harrington,8476449,Columbus Blue Jackets,2020,all,38,8,1,0,137,9,30,4,0.21897810218978103,0.2254663422546634,yes,1,146,9,-0.05555555555555558,-0.0523114355231144
Scott Hartnell,8468486,Nashville Predators,2018,all,62,24,4,0,62,4,24,0,0.3870967741935484,-0.3870967741935484,yes,1,66,4,NA,NA
Scott Laughton,8476872,Philadelphia Flyers,2018,all,81,20,6,1,81,6,20,1,0.24691358024691357,-0.08024691358024691,yes,1,232,18,NA,NA
Scott Laughton,8476872,Philadelphia Flyers,2020,all,51,32,12,4,214,18,84,5,0.3925233644859813,-0.1147455867082035,yes,0,232,18,0.11111111111111113,-0.0344986731279566
Scott Mayfield,8476429,New York Islanders,2019,all,79,19,8,2,126,8,31,2,0.24603174603174602,0.003968253968253982,no,0,445,55,NA,NA
Scott Mayfield,8476429,New York Islanders,2020,all,67,13,22,5,193,30,44,7,0.22797927461139897,0.005354058721934368,yes,0,445,55,-0.016666666666666663,0.0013858047536803864
Scott Mayfield,8476429,New York Islanders,2021,all,56,15,19,6,249,49,59,13,0.23694779116465864,0.02835833128432097,no,0,445,55,0.03197278911564627,0.023004272562386602
Scott Mayfield,8476429,New York Islanders,2023,all,80,24,6,3,390,55,101,16,0.258974358974359,0.0319347319347319,no,0,445,55,0.025602968460111286,0.003576400650410927
Scott Perunovich,8481059,St. Louis Blues,2022,all,17,6,5,4,17,5,6,4,0.35294117647058826,0.4470588235294118,no,0,22,5,NA,NA
Sean Couturier,8476461,Philadelphia Flyers,2018,all,82,76,5,9,82,5,76,9,0.926829268292683,0.8731707317073171,no,0,251,17,NA,NA
Sean Couturier,8476461,Philadelphia Flyers,2020,all,72,61,12,7,234,17,213,16,0.9102564102564102,0.03092006033182504,yes,1,251,17,-0.8588235294117648,-0.842250671375492
Sean Durzi,8480434,Los Angeles Kings,2022,all,64,27,7,3,64,7,27,3,0.421875,0.006696428571428548,no,0,148,13,NA,NA
Sean Durzi,8480434,Los Angeles Kings,2023,all,71,38,6,1,135,13,65,4,0.48148148148148145,-0.17378917378917375,yes,1,148,13,-0.12087912087912084,-0.1804856023606023
Sean Kuraly,8476374,Boston Bruins,2018,all,75,14,12,4,75,12,14,4,0.18666666666666668,0.14666666666666664,no,0,315,50,NA,NA
Sean Kuraly,8476374,Boston Bruins,2019,all,71,21,20,10,146,32,35,14,0.23972602739726026,0.19777397260273974,no,0,315,50,0.10416666666666669,0.0511073059360731
Sean Kuraly,8476374,Boston Bruins,2020,all,72,24,7,2,218,39,59,16,0.2706422018348624,0.13961420842154787,no,0,315,50,-0.027243589743589758,-0.05815976418119187
Sean Kuraly,8476374,Boston Bruins,2021,all,47,9,11,0,265,50,68,16,0.25660377358490566,0.06339622641509435,yes,1,315,50,-0.09025641025641024,-0.07621798200645352
Sean Monahan,8477497,Calgary Flames,2019,all,78,82,5,2,152,5,146,2,0.9605263157894737,-0.5605263157894737,yes,1,237,15,NA,NA
Sean Monahan,8477497,Calgary Flames,2020,all,70,48,10,8,222,15,194,10,0.8738738738738738,-0.2072072072072072,yes,0,237,15,0.2666666666666666,0.35331910858226645
Sean Walker,8480336,Los Angeles Kings,2023,all,68,13,2,0,230,2,67,0,0.29130434782608694,-0.29130434782608694,yes,1,232,2,NA,NA
Sebastian Aho,8478427,Carolina Hurricanes,2019,all,82,83,15,12,159,15,148,12,0.9308176100628931,-0.13081761006289305,yes,1,499,62,NA,NA
Sebastian Aho,8478427,Carolina Hurricanes,2020,all,68,66,8,12,227,23,214,24,0.9427312775330396,0.10074698333652554,no,0,499,62,0.24347826086956514,0.2315645933994186
Sebastian Aho,8478427,Carolina Hurricanes,2021,all,56,57,11,11,283,34,271,35,0.9575971731448764,0.07181459156100589,no,0,499,62,-0.01406649616368294,-0.02893239177551965
Sebastian Aho,8478427,Carolina Hurricanes,2022,all,79,81,14,11,362,48,352,46,0.9723756906077348,-0.014042357274401396,yes,1,499,62,-0.07107843137254888,-0.08585694883540729
Sebastian Aho,8478427,Carolina Hurricanes,2023,all,75,67,14,11,437,62,419,57,0.9588100686498856,-0.039455229940208225,yes,1,499,62,-0.03897849462365599,-0.02541287266580683
Sebastian Aho,8480222,New York Islanders,2023,all,68,22,6,1,68,6,22,1,0.3235294117647059,-0.15686274509803924,yes,1,74,6,NA,NA
Semyon Varlamov,8473575,New York Islanders,2020,all,23,30,12,8,52,12,93,8,1.7884615384615385,-1.1217948717948718,yes,1,85,19,NA,NA
Semyon Varlamov,8473575,New York Islanders,2021,all,14,11,7,7,66,19,104,15,1.5757575757575757,-0.7862838915470494,yes,1,85,19,0.1228070175438597,0.33551098024782244
Sergei Bobrovsky,8475683,Columbus Blue Jackets,2018,all,9,36,3,3,9,3,36,3,4,-3,yes,1,113,20,NA,NA
Sergei Bobrovsky,8475683,Columbus Blue Jackets,2019,all,14,36,0,4,23,3,72,7,3.130434782608696,-0.7971014492753623,no,0,113,20,1.3333333333333335,2.2028985507246377
Sergei Bobrovsky,8475683,Florida Panthers,2020,all,20,23,2,3,43,5,95,10,2.2093023255813953,-0.20930232558139528,yes,1,113,20,-0.3333333333333335,0.587799123693967
Sergei Bobrovsky,8475683,Florida Panthers,2021,all,11,17,0,1,54,5,112,11,2.074074074074074,0.12592592592592622,no,0,113,20,0.20000000000000018,0.3352282515073215
Sergei Bobrovsky,8475683,Florida Panthers,2022,all,22,38,6,3,76,11,150,14,1.9736842105263157,-0.700956937799043,yes,1,113,20,-0.9272727272727275,-0.8268828637249692
Sergei Bobrovsky,8475683,Florida Panthers,2023,all,17,35,9,6,93,20,185,20,1.989247311827957,-0.989247311827957,yes,1,113,20,-0.2727272727272727,-0.288290374028914
Seth Jarvis,8482093,Carolina Hurricanes,2022,all,68,40,14,8,68,14,40,8,0.5882352941176471,-0.01680672268907568,yes,0,177,28,NA,NA
Seth Jarvis,8482093,Carolina Hurricanes,2023,all,81,39,14,9,149,28,79,17,0.5302013422818792,0.07694151486097789,no,0,177,28,0.0357142857142857,0.09374823755005357
Seth Jones,8477495,Columbus Blue Jackets,2018,all,78,57,6,5,78,6,57,5,0.7307692307692307,0.10256410256410264,no,0,235,26,NA,NA
Seth Jones,8477495,Columbus Blue Jackets,2019,all,75,46,10,9,153,16,103,14,0.673202614379085,0.20179738562091498,no,0,235,26,0.04166666666666663,0.09923328305681234
Seth Jones,8477495,Columbus Blue Jackets,2020,all,56,30,10,4,209,26,133,18,0.6363636363636364,0.05594405594405594,yes,1,235,26,-0.1826923076923077,-0.14585332967685904
Shane Gersich,8478063,Washington Capitals,2018,all,2,1,2,0,2,2,1,0,0.5,-0.5,yes,1,4,2,NA,NA
Shayne Gostisbehere,8476906,Philadelphia Flyers,2018,all,78,65,6,1,78,6,65,1,0.8333333333333334,-0.6666666666666667,yes,1,419,23,NA,NA
Shayne Gostisbehere,8476906,Philadelphia Flyers,2020,all,43,14,4,0,198,10,116,1,0.5858585858585859,-0.4858585858585859,yes,1,419,23,-0.06666666666666665,0.18080808080808086
Shayne Gostisbehere,8476906,Carolina Hurricanes,2023,all,75,41,13,3,396,23,228,4,0.5757575757575758,-0.40184453227931494,yes,1,419,23,0.07391304347826086,0.08401405357927094
Shea Theodore,8477447,Vegas Golden Knights,2018,all,60,29,20,10,60,20,29,10,0.48333333333333334,0.016666666666666663,no,0,482,83,NA,NA
Shea Theodore,8477447,Vegas Golden Knights,2019,all,79,37,7,8,139,27,66,18,0.4748201438848921,0.19184652278177455,no,0,482,83,0.16666666666666663,0.1751798561151079
Shea Theodore,8477447,Vegas Golden Knights,2020,all,74,50,17,15,213,44,116,33,0.5446009389671361,0.20539906103286387,no,0,482,83,0.08333333333333337,0.013552538251089319
Shea Theodore,8477447,Vegas Golden Knights,2021,all,53,42,19,10,266,63,158,43,0.5939849624060151,0.0885547201336675,yes,0,482,83,-0.06746031746031744,-0.11684434089919638
Shea Theodore,8477447,Vegas Golden Knights,2023,all,55,41,20,13,399,83,251,56,0.6290726817042607,0.04562611347646217,no,0,482,83,-0.007840887358959714,-0.042928606657205326
Shea Weber,8470642,Montréal Canadiens,2020,all,65,36,10,5,149,10,85,5,0.5704697986577181,-0.07046979865771807,yes,0,229,32,NA,NA
Shea Weber,8470642,Montréal Canadiens,2021,all,48,19,22,6,197,32,104,11,0.5279187817258884,-0.18416878172588835,yes,1,229,32,-0.15625,-0.11369898306817028
Sheldon Dries,8480326,Colorado Avalanche,2020,all,5,0,1,0,45,1,6,0,0.13333333333333333,-0.13333333333333333,yes,1,46,1,NA,NA
Sidney Crosby,8471675,Pittsburgh Penguins,2018,all,82,89,12,21,82,12,89,21,1.0853658536585367,0.6646341463414633,no,0,358,32,NA,NA
Sidney Crosby,8471675,Pittsburgh Penguins,2019,all,79,100,4,1,161,16,189,22,1.173913043478261,0.20108695652173902,yes,1,358,32,-0.375,-0.4635471898197243
Sidney Crosby,8471675,Pittsburgh Penguins,2020,all,41,47,4,3,202,20,236,25,1.1683168316831682,0.08168316831683176,yes,1,358,32,-0.125,-0.11940378820490727
Sidney Crosby,8471675,Pittsburgh Penguins,2021,all,55,62,6,2,257,26,298,27,1.1595330739299612,-0.12107153546842264,yes,1,358,32,-0.21153846153846145,-0.2027547037852544
Sidney Crosby,8471675,Pittsburgh Penguins,2022,all,69,84,6,10,326,32,382,37,1.1717791411042944,-0.015529141104294375,no,0,358,32,0.11778846153846145,0.10554239436412827
Slater Koekkoek,8476886,Chicago Blackhawks,2020,all,42,10,9,3,106,9,24,3,0.22641509433962265,0.10691823899371067,no,0,136,13,NA,NA
Slater Koekkoek,8476886,Edmonton Oilers,2021,all,17,1,4,1,123,13,25,4,0.2032520325203252,0.10444027517198251,no,0,136,13,-0.025641025641025605,-0.0024779638217281574
Sonny Milano,8477947,Columbus Blue Jackets,2018,all,51,22,1,0,51,1,22,0,0.43137254901960786,-0.43137254901960786,yes,1,52,1,NA,NA
Spencer Knight,8481519,Florida Panthers,2021,all,3,1,2,0,3,2,1,0,0.3333333333333333,-0.3333333333333333,yes,1,5,2,NA,NA
Stefan Noesen,8476474,New Jersey Devils,2018,all,71,27,4,1,71,4,27,1,0.38028169014084506,-0.13028169014084506,yes,1,255,18,NA,NA
Stefan Noesen,8476474,Carolina Hurricanes,2023,all,78,36,14,7,237,18,80,8,0.33755274261603374,0.10689170182841068,no,0,255,18,0.19444444444444442,0.23717339196925574
Stephen Johns,8475730,Dallas Stars,2020,all,20,5,1,0,94,1,20,0,0.2127659574468085,-0.2127659574468085,yes,1,95,1,NA,NA
Steven Fogarty,8476396,New York Rangers,2020,all,7,0,1,0,17,1,0,0,0,0,no,0,18,1,NA,NA
Steven Kampfer,8474000,Boston Bruins,2019,all,34,6,3,1,56,3,7,1,0.125,0.20833333333333331,no,0,59,3,NA,NA
Steven Lorentz,8478904,Carolina Hurricanes,2021,all,45,8,11,3,45,11,8,3,0.17777777777777778,0.09494949494949492,no,0,128,16,NA,NA
Steven Lorentz,8478904,Carolina Hurricanes,2022,all,67,13,5,0,112,16,21,3,0.1875,0,yes,1,128,16,-0.08522727272727271,-0.09494949494949492
Steven Santini,8477463,St. Louis Blues,2021,all,3,1,2,0,80,2,15,0,0.1875,-0.1875,yes,1,82,2,NA,NA
Steven Stamkos,8474564,Tampa Bay Lightning,2018,all,78,86,17,16,78,17,86,16,1.1025641025641026,-0.16138763197586736,yes,1,489,74,NA,NA
Steven Stamkos,8474564,Tampa Bay Lightning,2019,all,82,98,4,2,160,21,184,18,1.15,-0.2928571428571428,yes,1,489,74,-0.08403361344537819,-0.13146951088127545
Steven Stamkos,8474564,Tampa Bay Lightning,2020,all,57,66,1,1,217,22,250,19,1.152073732718894,-0.28843736908253026,yes,1,489,74,0.006493506493506551,0.0044197737746125565
Steven Stamkos,8474564,Tampa Bay Lightning,2021,all,38,34,23,18,255,45,284,37,1.1137254901960785,-0.2915032679738563,yes,1,489,74,-0.04141414141414146,-0.0030658988913260243
Steven Stamkos,8474564,Tampa Bay Lightning,2022,all,81,106,23,19,336,68,390,56,1.1607142857142858,-0.33718487394957997,yes,1,489,74,0.0013071895424836555,-0.04568160597572368
Steven Stamkos,8474564,Tampa Bay Lightning,2023,all,79,83,6,4,415,74,473,60,1.1397590361445784,-0.32894822533376755,yes,1,489,74,-0.012718600953894987,0.008236648615812414
Stuart Skinner,8479973,Edmonton Oilers,2023,all,26,40,8,6,32,8,48,6,1.5,-0.75,yes,1,40,8,NA,NA
Sven Andrighetto,8477413,Colorado Avalanche,2018,all,50,22,6,1,50,6,22,1,0.44,-0.2733333333333333,yes,1,123,11,NA,NA
Sven Andrighetto,8477413,Colorado Avalanche,2019,all,62,17,5,0,112,11,39,1,0.3482142857142857,-0.25730519480519476,yes,1,123,11,-0.07575757575757575,0.016028138528138558
T J  Oshie,8471698,Washington Capitals,2018,all,74,47,24,21,74,24,47,21,0.6351351351351351,0.2398648648648649,no,0,354,44,NA,NA
T J  Oshie,8471698,Washington Capitals,2019,all,69,54,4,2,143,28,101,23,0.7062937062937062,0.11513486513486515,yes,1,354,44,-0.0535714285714286,-0.12472999972999976
T J  Oshie,8471698,Washington Capitals,2020,all,72,50,5,2,215,33,151,25,0.7023255813953488,0.05525017618040873,yes,1,354,44,-0.06385281385281383,-0.05988468895445642
T J  Oshie,8471698,Washington Capitals,2021,all,52,43,5,4,267,38,194,29,0.7265917602996255,0.03656613443721668,no,0,354,44,0.005582137161084577,-0.018684041743192048
T J  Oshie,8471698,Washington Capitals,2022,all,43,25,6,7,310,44,219,36,0.7064516129032258,0.11173020527859245,no,0,354,44,0.055023923444976086,0.07516407084137577
TJ Brodie,8474673,Calgary Flames,2019,all,79,34,5,2,152,5,66,2,0.4342105263157895,-0.03421052631578947,yes,0,447,40,NA,NA
TJ Brodie,8474673,Calgary Flames,2020,all,64,19,10,4,216,15,85,6,0.39351851851851855,0.006481481481481477,no,0,447,40,0,0.040692007797270946
TJ Brodie,8474673,Toronto Maple Leafs,2021,all,55,14,7,2,271,22,99,8,0.36531365313653136,-0.0016772895001677113,yes,0,447,40,-0.036363636363636376,-0.008158770981649188
TJ Brodie,8474673,Toronto Maple Leafs,2022,all,79,28,7,2,350,29,127,10,0.3628571428571429,-0.018029556650246303,yes,0,447,40,-0.018808777429467072,-0.016352267150078592
TJ Brodie,8474673,Toronto Maple Leafs,2023,all,57,14,11,3,407,40,141,13,0.3464373464373464,-0.021437346437346405,yes,0,447,40,-0.019827586206896564,-0.0034077897871001017
Tanner Jeannot,8479661,Nashville Predators,2021,all,14,7,5,1,14,5,7,1,0.5,-0.3,yes,1,182,12,NA,NA
Tanner Jeannot,8479661,Nashville Predators,2022,all,81,41,4,1,95,9,48,2,0.5052631578947369,-0.28304093567251465,yes,1,182,12,0.0222222222222222,0.01695906432748534
Tanner Jeannot,8479661,Tampa Bay Lightning,2023,all,75,17,3,0,170,12,65,2,0.38235294117647056,-0.2156862745098039,yes,1,182,12,-0.05555555555555555,0.06735466116271074
Tanner Pearson,8476871,Los Angeles Kings,2018,all,82,40,4,0,82,4,40,0,0.4878048780487805,-0.4878048780487805,yes,1,252,21,NA,NA
Tanner Pearson,8476871,Vancouver Canucks,2020,all,69,45,17,8,231,21,112,8,0.48484848484848486,-0.10389610389610393,yes,0,252,21,0.38095238095238093,0.38390877415267655
Taylor Fedun,8476166,Dallas Stars,2019,all,51,11,7,0,58,7,12,0,0.20689655172413793,-0.20689655172413793,yes,1,102,17,NA,NA
Taylor Fedun,8476166,Dallas Stars,2020,all,27,9,10,0,85,17,21,0,0.24705882352941178,-0.24705882352941178,yes,1,102,17,0,-0.04016227180527385
Taylor Hall,8475791,New Jersey Devils,2018,all,76,93,5,6,76,5,93,6,1.2236842105263157,-0.023684210526315752,yes,0,408,39,NA,NA
Taylor Hall,8475791,Arizona Coyotes,2020,all,65,52,9,6,174,14,182,12,1.0459770114942528,-0.18883415435139572,yes,1,408,39,-0.34285714285714286,-0.16514994382507997
Taylor Hall,8475791,Boston Bruins,2021,all,53,33,11,5,227,25,215,17,0.947136563876652,-0.26713656387665197,yes,1,408,39,-0.17714285714285705,-0.07830240952525624
Taylor Hall,8475791,Boston Bruins,2022,all,81,61,7,4,308,32,276,21,0.8961038961038961,-0.23985389610389607,yes,1,408,39,-0.02375000000000005,0.027282667772755897
Taylor Hall,8475791,Boston Bruins,2023,all,61,36,7,8,369,39,312,29,0.8455284552845529,-0.10193871169480928,no,0,408,39,0.08733974358974361,0.1379151844090868
Teddy Blueger,8476927,Pittsburgh Penguins,2019,all,27,10,1,0,27,1,10,0,0.37037037037037035,-0.37037037037037035,yes,1,290,24,NA,NA
Teddy Blueger,8476927,Pittsburgh Penguins,2020,all,69,22,4,1,96,5,32,1,0.3333333333333333,-0.1333333333333333,yes,1,290,24,0.2,0.23703703703703705
Teddy Blueger,8476927,Pittsburgh Penguins,2021,all,43,22,6,0,139,11,54,1,0.38848920863309355,-0.2975801177240026,yes,1,290,24,-0.1090909090909091,-0.1642467843906693
Teddy Blueger,8476927,Pittsburgh Penguins,2022,all,64,28,7,1,203,18,82,2,0.4039408866995074,-0.2928297755883963,yes,1,290,24,0.020202020202020193,0.0047503421356063225
Teddy Blueger,8476927,Vegas Golden Knights,2023,all,63,16,6,2,266,24,98,4,0.3684210526315789,-0.20175438596491227,yes,0,290,24,0.05555555555555555,0.09107538962348402
