season,team,gp,toi_gp_ev,w,l,otl,row,points,point_percent,cf_60_ev,ca_60_ev,cf_percent_ev,gf_60_ev,ga_60_ev,gf_percent_ev,x_gf_60_ev,x_ga_60_ev,x_gf_percent_ev,sh_percent_ev,sv_percent_ev,pdo_ev,toi_gp_pp,cf_60_pp,ca_60_pp,cf_percent_pp,gf_60_pp,ga_60_pp,gf_percent_pp,x_gf_60_pp,x_ga_60_pp,x_gf_percent_pp,sh_percent_pp,sv_percent_pp,pdo_pp,toi_gp_pk,cf_60_pk,ca_60_pk,cf_percent_pk,gf_60_pk,ga_60_pk,gf_percent_pk,x_gf_60_pk,x_ga_60_pk,x_gf_percent_pk,sh_percent_pk,sv_percent_pk,pdo_pk
2021,Toronto Maple Leafs,56,51:23:00,35,14,7,34,77,0.688,54.27,52,51.07,3.17,2.29,58.02,2.79,2.21,55.76,10.56,91.6,1.022,04:40:00,100.72,16.48,85.94,7.1,1.6,81.58,7.87,1.42,84.72,12.6,87.5,1.001,04:23:00,19.73,80.38,19.71,0.73,7.55,8.82,1.36,5.81,19,4.55,84.02,0.886
2021,Vancouver Canucks,56,50:09:00,23,29,4,20,50,0.446,52.25,60.19,46.47,2.46,3.12,44.06,2.36,2.98,44.17,8.49,90.51,0.99,04:48:00,99.71,13.61,87.99,6.02,0.89,87.1,6.21,1.12,84.71,12.16,91.11,1.033,05:33:00,13.88,94.06,12.86,1.16,7.13,13.95,0.62,7.01,8.13,11.32,86.93,0.982
2021,Edmonton Oilers,56,50:34:00,35,19,2,35,72,0.643,52.6,55.46,48.68,2.82,2.61,51.95,2.5,2.35,51.55,9.81,91.39,1.012,04:52:00,105.61,12.54,89.39,10.56,0.88,92.31,8.19,0.67,92.44,17.45,90.7,1.082,04:43:00,13.63,103.33,11.65,0.45,6.13,6.9,0.99,7.04,12.28,4.55,88.93,0.935
2021,St Louis Blues,56,51:46:00,27,20,9,25,63,0.563,49.76,53.42,48.23,2.59,2.63,49.6,2.1,2.48,45.95,9.33,90.83,1.002,04:19:00,105.51,11.15,90.45,8.92,0.25,97.3,6.84,0.64,91.47,14.88,95.83,1.107,04:52:00,11.63,100.3,10.39,1.32,8.56,13.33,0.67,8.01,7.67,15,85,1
2021,Colorado Avalanche,56,49:09:00,39,13,4,39,82,0.732,64.26,45.23,58.69,3.25,2.16,60.08,2.86,1.91,59.97,9.67,91.07,1.007,05:55:00,107.36,11.59,90.26,8.51,0.36,95.92,8.06,0.56,93.46,13.7,95.65,1.094,05:15:00,14.05,100.42,12.28,0.2,6.11,3.23,0.62,6.13,9.16,2,88.68,0.907
2021,Washington Capitals,56,51:06:00,36,15,5,33,77,0.688,53.14,52.53,50.29,3.1,2.66,53.82,2.4,2.28,51.27,10.84,90.76,1.016,04:38:00,94.79,13.15,87.82,8.76,1.85,82.61,6.72,0.86,88.7,15.64,80,0.956,05:15:00,11.62,80.34,12.64,0.41,5.3,7.14,0.62,6.03,9.34,5.26,86.8,0.921
2021,Buffalo Sabres,56,52:22:00,15,34,7,11,37,0.33,48.91,55.71,46.75,2,3.27,37.98,2.22,2.66,45.48,7.18,90.01,0.972,04:25:00,80.99,11.88,87.21,7.27,1.21,85.71,5.74,0.81,87.61,15.54,86.84,1.024,04:16:00,11.26,106.63,9.55,1.25,7.76,13.89,0.54,7.38,6.81,14.71,87.55,1.023
2021,Boston Bruins,56,50:33:00,33,16,7,29,73,0.652,57.48,48.75,54.11,2.54,2.18,53.81,2.39,2.03,54.05,7.58,91.65,0.992,04:55:00,92.1,16.51,84.8,7.6,1.3,85.37,6.06,0.99,85.98,16.59,89.29,1.059,05:24:00,17.01,80.71,17.41,1.78,4.95,26.47,1.03,5.01,17.13,12.86,88.89,1.017
2021,New Jersey Devils,56,51:22:00,19,30,7,19,45,0.402,53.87,52.56,50.62,2.5,2.94,45.98,2.4,2.55,48.47,8.63,90.37,0.99,04:50:00,80.03,11.27,87.65,4.86,1.11,81.48,5.37,1,84.33,11.34,87.8,0.991,04:32:00,10.39,92.77,10.07,0.71,10.15,6.52,0.5,7.62,6.22,10.71,81.62,0.923
2021,New York Islanders,56,52:14:00,32,17,7,28,71,0.634,50.53,53.3,48.67,2.48,2.11,54.02,2.37,2.2,51.87,8.76,92.48,1.012,04:38:00,82.81,13.38,86.09,6.23,0,100,6.61,0.71,90.3,13.11,100,1.131,04:07:00,13.76,94.52,12.71,1.04,5.71,15.38,0.87,6.51,11.75,10.81,88.04,0.989
2021,New York Rangers,56,49:59:00,27,23,6,26,60,0.536,49.25,55.42,47.05,2.81,2.59,51.98,2.24,2.44,47.84,10.17,91.29,1.015,05:15:00,103.66,13.24,88.68,7.54,0.81,90.24,7.7,0.44,94.61,13.91,90.48,1.044,05:16:00,15.03,90.6,14.23,1.63,6.09,21.05,1.38,6.3,17.92,15.38,87.01,1.024
2021,Dallas Stars,56,51:48:00,23,19,14,21,60,0.536,54.83,49.21,52.7,2.4,2.3,51.1,2.31,2.13,51.97,8.11,91.08,0.992,04:46:00,92,13.91,86.86,8.3,0.67,92.5,6.61,0.59,91.83,16.37,93.33,1.097,04:46:00,13.48,97.52,12.15,0.67,7.19,8.57,0.54,6.14,8.09,6.98,85.71,0.927
2021,Florida Panthers,56,50:08:00,37,14,5,36,79,0.705,56.89,49.64,53.4,3.06,2.41,55.86,2.74,2.25,54.96,9,91.71,1.007,05:50:00,96.27,15.59,86.07,7.15,0.73,90.7,6.75,1.17,85.27,12.38,93.85,1.062,04:54:00,14.85,94.13,13.63,0.87,7.43,10.53,0.84,6.59,11.32,8.51,86.61,0.951
2021,Carolina Hurricanes,56,51:06:00,36,12,8,32,80,0.714,58.18,49.97,53.8,2.64,2.14,55.26,2.88,2.39,54.56,8.37,92.33,1.007,04:26:00,107.69,15.9,87.13,10.12,1.2,89.36,7.13,1.34,84.15,19,87.5,1.065,05:26:00,18.29,74.93,19.62,1.38,5.11,21.21,1.7,4.99,25.42,10.29,87.62,0.979
2021,Detroit Red Wings,56,51:24:00,19,27,10,17,48,0.429,46.97,55.52,45.83,2.25,2.71,45.38,2.22,2.43,47.71,8.32,91.32,0.996,04:47:00,77.28,15.86,82.97,3.8,0.89,80.95,4.94,1.18,80.73,8.95,93.1,1.021,04:33:00,12.21,95.13,11.38,0,7.75,0,0.44,6.49,6.32,0,85.59,0.856
2021,Columbus Blue Jackets,56,53:02:00,18,26,12,15,48,0.429,49.74,57.17,46.52,2.22,3.11,41.67,2.08,2.58,44.67,7.77,90.31,0.981,03:43:00,72.51,15.83,82.08,5.18,0.58,90,4.51,0.87,83.82,12,95,1.07,04:18:00,16.4,86.99,15.87,1.24,6.96,15.15,0.79,5.52,12.45,8.93,84.78,0.937
2021,Nashville Predators,56,50:43:00,31,23,2,26,64,0.571,53.78,54.18,49.81,2.45,2.32,51.33,2.27,2.45,48.08,8.2,92.53,1.007,04:55:00,89.37,12.18,88.01,6.09,0.43,93.33,5.59,0.72,88.53,12.44,95,1.074,05:11:00,10.53,86.53,10.85,1.03,8.67,10.64,0.69,5.86,10.59,13.89,82.43,0.963
2021,Calgary Flames,56,49:54:00,26,27,3,25,55,0.491,56.18,49.91,52.95,2.6,2.55,50.42,2.49,2.22,52.92,8.73,90.8,0.995,05:18:00,91.77,19.61,82.4,6.47,1.41,82.05,6.45,1.24,83.92,12.45,89.86,1.023,05:05:00,14.75,90.62,14,0.42,7.17,5.56,1.1,6,15.51,4.44,84.04,0.885
2021,Winnipeg Jets,56,50:42:00,30,23,3,30,63,0.563,51.78,55.25,48.38,2.75,2.54,52,2.36,2.7,46.63,9.62,91.47,1.011,05:03:00,102.23,16.51,86.1,7.83,0.63,92.5,6.82,0.98,87.4,13.45,94.64,1.081,04:35:00,11.88,101.35,10.49,0.7,6.76,9.38,0.55,7.47,6.85,9.09,88.4,0.975
2021,San Jose Sharks,56,50:33:00,21,28,7,16,49,0.438,53.63,58.18,47.96,2.5,3.31,43.07,2.65,2.69,49.65,8.49,89.44,0.979,04:41:00,94.05,15.29,86.01,5.25,0.91,85.19,6.59,0.89,88.07,10.04,91.84,1.019,05:37:00,18.49,90.95,16.9,0.95,6.86,12.2,0.84,5.93,12.38,7.94,86.36,0.943
2021,Arizona Coyotes,56,50:18:00,24,26,6,21,54,0.482,52.09,54.95,48.67,2.36,2.94,44.58,2.38,2.6,47.87,8.63,90.07,0.987,05:23:00,83.67,12.12,87.34,7.35,0.79,90.24,5.29,0.68,88.55,17.05,91.49,1.085,05:00:00,11.57,103.69,10.04,0.21,6.86,3.03,0.61,7.5,7.48,2.94,88.15,0.911
2021,Anaheim Ducks,56,51:33:00,17,30,9,15,43,0.384,51.86,54.2,48.89,2.31,2.89,44.4,2.2,2.59,45.91,8.75,90.29,0.99,04:03:00,91.53,13.49,87.15,2.91,1.06,73.33,6.04,0.85,87.73,6.18,88.24,0.944,05:06:00,14.03,91.3,13.32,0.21,6.91,2.94,0.71,6.72,9.58,1.92,86.53,0.885
2021,Vegas Golden Knights,56,50:59:00,40,14,2,39,82,0.732,60.34,52.46,53.49,3.26,2.12,60.55,2.85,2.39,54.47,10.45,92.19,1.026,05:15:00,107.44,14.48,88.13,6.32,0.41,93.94,7.33,0.68,91.5,10.51,95.65,1.062,04:23:00,16.6,95.46,14.81,0.98,4.64,17.39,1.15,6.02,16.08,8.51,89.89,0.984
2021,Minnesota Wild,56,50:16:00,35,16,5,34,75,0.67,49.45,57.33,46.31,3.18,2.66,54.38,2.35,2.26,50.99,11.51,91.13,1.026,05:23:00,90.88,14.48,86.25,5.75,0.6,90.63,5.67,0.73,88.57,11.69,93.75,1.054,05:04:00,12.24,93.72,11.55,0.42,6.54,6.06,0.65,5.74,10.14,4.65,87.4,0.92
2021,Los Angeles Kings,56,50:37:00,21,28,7,20,49,0.438,50.4,55.45,47.61,2.26,2.96,43.32,2.32,2.78,45.49,8.14,90.15,0.983,05:07:00,98.41,15.49,86.4,6.7,0.63,91.43,6.7,0.82,89.13,13.06,95.31,1.084,04:48:00,8.91,104.96,7.83,0.67,5.79,10.34,0.6,6.75,8.12,10.34,89.96,1.003
2021,Ottawa Senators,56,50:03:00,23,28,5,21,51,0.455,55.04,58.82,48.34,2.59,3.17,44.98,2.44,2.62,48.27,8.86,90.05,0.989,05:12:00,80.31,16.27,83.16,5.56,1.03,84.38,6.08,0.83,87.93,11.39,90.91,1.023,05:19:00,14.91,92.28,13.91,1.41,7.25,16.28,1.14,6.49,14.96,11.86,85.99,0.979
2022,Anaheim Ducks,82,51:50:00,31,37,14,27,76,0.463,52.84,58.23,47.57,2.43,3.08,44.1,2.49,2.84,46.77,8.42,90.29,0.987,04:31:00,92.62,16,85.27,7.92,0.65,92.45,5.67,0.91,86.14,16.96,94.59,1.115,04:37:00,12.82,105.26,10.86,0.95,6.81,12.24,0.87,7.93,9.89,9.68,89.22,0.989
2022,Arizona Coyotes,82,51:13:00,25,50,7,24,57,0.348,48.16,60.63,44.27,2.5,3.44,42.07,2.31,2.92,44.19,9.68,89.93,0.996,04:15:00,76.33,16.64,82.1,4.8,0.69,87.5,5.63,1.15,83.02,10.98,94.2,1.052,05:07:00,12.58,111.36,10.15,0.43,9.01,4.55,0.65,8.12,7.46,5.17,85.68,0.909
2022,Boston Bruins,82,50:18:00,51,26,5,49,107,0.652,59.43,50.39,54.12,2.85,2.37,54.6,2.81,2.21,56.01,7.85,91.35,0.992,04:42:00,109.92,19.72,84.79,7.76,0.93,89.29,7.73,1.27,85.9,12.72,93.75,1.065,05:27:00,13.42,90.96,12.85,0.67,6.57,9.26,1.01,6.27,13.83,6.94,86.9,0.938
2022,Buffalo Sabres,82,51:38:00,32,39,11,29,75,0.457,50.9,54.31,48.38,2.49,3.26,43.35,2.31,2.72,45.96,8.55,89.9,0.985,04:40:00,86.85,15.81,84.6,7.36,0.94,88.68,5.62,1.13,83.31,14.42,92.41,1.068,04:20:00,15.15,100.49,13.1,1.01,8.42,10.71,0.98,7.5,11.55,8.96,85.42,0.944
2022,Carolina Hurricanes,82,50:13:00,54,20,8,53,116,0.707,63.3,50.04,55.85,3.23,2.37,57.66,3.3,2.65,55.53,9.54,91.63,1.012,04:29:00,102.85,15.62,86.81,8.3,0.49,94.44,7.91,0.99,88.84,14.01,95.71,1.097,05:52:00,17.17,65.43,20.78,0.5,4.23,10.53,1.02,5.03,16.85,3.77,88.32,0.921
2022,Columbus Blue Jackets,82,51:05:00,37,38,7,33,81,0.494,54.73,59.78,47.79,3.01,3.44,46.67,2.54,2.99,45.93,10.26,90.24,1.005,04:44:00,91.24,16.67,84.55,6.33,0.93,87.23,5.99,1.14,84.01,12.85,91.67,1.045,04:47:00,21.52,96.47,18.24,1.07,7.78,12.07,1.24,7.3,14.5,7.07,85.71,0.928
2022,Calgary Flames,82,50:28:00,50,21,11,48,111,0.677,63.41,50.97,55.44,3.33,2.32,58.97,3.04,2.42,55.72,9.58,91.86,1.014,04:48:00,111.28,15.98,87.44,8.22,0.46,94.74,8.36,0.78,91.43,12.83,95.89,1.087,05:16:00,16.49,84.52,16.32,0.97,5.82,14.29,1.13,5.7,16.58,8.54,87.43,0.96
2022,Chicago Blackhawks,82,51:14:00,28,42,12,22,68,0.415,50.65,59.31,46.06,2.34,3.28,41.62,2.2,2.72,44.72,8.47,89.85,0.983,05:08:00,90.63,14.82,85.95,6.7,0.86,88.68,6.35,0.94,87.07,12.91,91.89,1.048,04:32:00,13.36,106.59,11.14,0.32,8.53,3.64,0.96,7.24,11.66,3.23,85.28,0.885
2022,Colorado Avalanche,82,50:14:00,56,19,7,52,119,0.726,61.79,55.6,52.64,3.42,2.61,56.76,2.84,2.55,52.68,10.03,91.81,1.018,05:30:00,107.49,13.67,88.72,8.89,0.66,93.06,7.79,0.83,90.35,14.92,92.65,1.076,04:47:00,15.71,102.5,13.29,0.92,7.32,11.11,0.9,7.97,10.11,7.32,87.13,0.944
2022,Dallas Stars,82,51:39:00,46,30,6,41,98,0.598,55.03,57.27,49,2.44,2.72,47.25,2.7,2.62,50.8,8.38,91.12,0.995,04:48:00,100.53,16.3,86.05,8.23,0.76,91.53,7.92,0.98,89.03,14.67,93.98,1.086,04:24:00,14.29,90.21,13.67,1.16,7.64,13.21,0.9,5.74,13.59,11.11,84.67,0.958
2022,Detroit Red Wings,82,51:21:00,32,40,10,29,74,0.451,50.47,58.55,46.29,2.65,3.43,43.56,2.5,2.99,45.57,9.15,89.71,0.989,04:47:00,85.47,14.5,85.5,5.65,1.53,78.72,6.62,1.03,86.53,12.01,86.84,0.989,04:36:00,15.54,95.96,13.94,0.63,9.36,6.35,0.86,7.78,9.93,5.33,82.9,0.882
2022,Edmonton Oilers,82,50:57:00,49,27,6,44,104,0.634,59.53,54.22,52.34,3.06,2.77,52.46,2.96,2.59,53.31,9.35,91.12,1.005,04:35:00,109,12.57,89.66,9.71,0.95,91.04,9.55,0.98,90.65,14.81,89.47,1.043,05:09:00,18.42,101.45,15.37,1.56,7.37,17.46,1.11,7.87,12.37,10.89,87.53,0.984
2022,Florida Panthers,82,50:26:00,58,18,6,55,122,0.744,66.52,50.77,56.72,3.79,2.63,59.05,3.46,2.61,57.02,10.03,91.01,1.01,05:06:00,95.07,15.46,86.01,9.16,1.15,88.89,7.24,1.02,87.67,17.3,89.47,1.068,05:13:00,17.35,96.81,15.2,1.68,7.41,18.46,1.3,7.31,15.07,13.19,87.53,1.007
2022,Los Angeles Kings,82,50:57:00,44,27,11,40,99,0.604,60.61,51.71,53.96,2.64,2.44,51.98,2.93,2.58,53.16,7.81,91.14,0.989,05:16:00,104.79,14,88.21,5.54,1.25,81.63,7.66,0.82,90.33,9.41,89.02,0.984,04:38:00,17.02,98.83,14.69,1.73,8.35,17.19,1.25,7.71,13.99,13.25,84.37,0.976
2022,Minnesota Wild,82,50:19:00,53,22,7,48,113,0.689,57.3,54.53,51.24,3.62,2.63,57.91,2.66,2.43,52.32,11.22,91.2,1.024,05:15:00,96.85,16.4,85.52,7.5,0.69,91.53,6.53,0.89,87.96,13.88,94.25,1.081,05:20:00,12.48,104.61,10.66,0.27,8.64,3.08,0.63,7.34,7.91,3.39,85.45,0.888
2022,Montreal Canadiens,82,50:08:00,22,49,11,19,55,0.335,52.71,59.55,46.95,2.57,3.43,42.82,2.48,3.03,44.97,8.69,89.8,0.985,05:11:00,83.93,14.67,85.12,4.8,1.69,73.91,5.86,0.94,86.15,10.66,83.1,0.938,05:18:00,17.79,110.62,13.86,0.83,9.52,8,0.98,8,10.89,6.25,84.63,0.909
2022,New Jersey Devils,82,51:49:00,27,46,9,24,63,0.384,57.66,56.13,50.67,2.85,3.47,45.09,2.71,2.69,50.12,9.07,88.81,0.979,04:37:00,85.66,16.47,83.88,5.7,2.22,72,5.6,1.29,81.3,13.28,81.33,0.946,04:14:00,15.7,79.34,16.52,1.03,7.24,12.5,0.85,6.41,11.73,9.52,84.15,0.937
2022,Nashville Predators,82,50:04:00,45,30,7,41,97,0.591,54.55,56.11,49.29,2.88,2.72,51.44,2.61,2.56,50.49,9.79,91.23,1.01,04:58:00,100.44,14.68,87.24,9.25,0.73,92.65,6.94,0.99,87.51,16.84,93.33,1.102,05:38:00,11.03,108.58,9.22,0.26,7.65,3.28,0.53,7.86,6.28,3.85,86.83,0.907
2022,New York Islanders,82,51:48:00,37,35,10,35,84,0.512,50.95,59.29,46.21,2.5,2.68,48.23,2.52,2.79,47.38,8.88,91.68,1.006,04:22:00,89.54,14.89,85.74,7.87,1.17,87.04,6.74,1.02,86.84,15.41,89.39,1.048,04:26:00,16.99,96.49,14.97,0.82,5.61,12.82,1.05,6.61,13.75,7.14,89.38,0.965
2022,New York Rangers,82,51:45:00,52,24,6,48,110,0.671,50.26,55.75,47.41,2.64,2.29,53.58,2.51,2.57,49.4,9.43,92.31,1.017,04:11:00,107.29,15.18,87.61,9.6,0.35,96.49,8.51,0.79,91.49,16.18,96.49,1.127,04:39:00,16.16,101.17,13.77,1.25,6.27,16.67,1.16,7.25,13.81,11.59,89.01,1.006
2022,Ottawa Senators,82,50:40:00,33,42,7,30,73,0.445,54.04,59.01,47.8,2.43,3.05,44.33,2.5,2.87,46.52,8.31,90.53,0.988,04:50:00,95.37,14.81,86.56,7.1,0.6,92.16,7.69,0.83,90.22,13.02,93.94,1.07,05:03:00,17.48,106.21,14.14,1.3,7.08,15.52,1.23,8.22,13.01,11.39,88.96,1.004
2022,Philadelphia Flyers,82,50:44:00,25,46,11,24,61,0.372,53.87,60.97,46.91,2.51,3.26,43.5,2.45,2.99,45.04,8.3,90.24,0.985,05:09:00,94.23,16.6,85.02,4.26,1.56,73.17,6.73,0.99,87.19,8.17,87.06,0.952,04:41:00,14.81,103.36,12.53,0.94,8.89,9.52,0.93,7.92,10.53,8.33,85.19,0.935
2022,Pittsburgh Penguins,82,51:38:00,46,25,11,43,103,0.628,58.44,54.26,51.85,3.06,2.55,54.55,2.87,2.55,52.97,9.03,91.74,1.008,04:52:00,103.8,18.18,85.1,7.51,1.2,86.21,8.55,1.34,86.48,12.79,91.11,1.039,04:20:00,14.49,95.72,13.15,0.51,5.56,8.33,0.8,6.75,10.59,4.48,89.18,0.937
2022,San Jose Sharks,82,51:20:00,32,37,13,29,77,0.47,52.01,61.92,45.65,2.37,3.09,43.34,2.42,2.86,45.77,8.37,90.22,0.986,04:31:00,94.55,18.75,83.45,6.63,1.78,78.85,6.38,1.35,82.5,12.58,86.25,0.988,04:48:00,16.76,91.39,15.49,0.61,5.03,10.81,0.8,6.55,10.92,4.4,89.75,0.941
2022,Seattle Kraken,82,51:05:00,27,49,6,24,60,0.366,53.61,51.88,50.82,2.48,3.14,44.13,2.31,2.6,47.05,8.72,88.85,0.976,04:53:00,89.95,13.17,87.23,4.79,1.05,82.05,6.22,0.78,88.9,9.55,88.71,0.983,04:23:00,13.85,102.27,11.93,1.33,9.51,12.31,1.02,7.55,11.92,12.9,83.19,0.961
2022,St Louis Blues,82,51:14:00,49,22,11,47,109,0.665,50.74,56.78,47.19,3.34,2.83,54.17,2.66,2.91,47.76,11.51,91.08,1.026,04:43:00,95.12,15.65,85.87,10.07,0.77,92.86,7.26,0.97,88.24,17.52,93.51,1.11,04:34:00,17.45,86.76,16.74,1.44,5.6,20.45,1.23,6.48,15.97,10.34,87.97,0.983
2022,Tampa Bay Lightning,81,50:23:00,50,23,8,48,108,0.667,55.54,53.42,50.97,3.18,2.54,55.53,2.8,2.59,51.98,10.5,91.35,1.018,05:11:00,97.34,15.96,85.91,8.84,0.71,92.54,7.81,1.09,87.79,15.09,93.24,1.083,05:15:00,13.54,91.94,12.83,0.99,6.91,12.5,1,6.39,13.53,10.77,86.31,0.971
2022,Toronto Maple Leafs,81,51:28:00,54,20,7,51,115,0.71,61.5,53.95,53.27,3.4,2.96,53.39,3.06,2.49,55.13,10.04,90.31,1.003,04:24:00,112.73,16.49,87.24,10.6,0.67,94.03,9.18,1.13,89.02,16.41,94.67,1.111,04:43:00,23.07,79.4,22.51,2.04,6.59,23.64,1.54,5.98,20.45,12.87,86.54,0.994
2022,Vancouver Canucks,82,51:13:00,40,30,12,37,92,0.561,56.89,56.6,50.13,2.6,2.39,52.15,2.64,2.65,49.87,8.39,92.29,1.007,04:56:00,104.51,14.23,88.01,8.6,0.89,90.63,7.43,0.94,88.78,14.91,92,1.069,04:36:00,14.6,105.67,12.14,0.79,9.2,7.94,1.1,8.19,11.79,7.81,84.32,0.921
2022,Vegas Golden Knights,82,52:07:00,43,31,8,39,94,0.573,61.68,55.81,52.5,2.98,2.67,52.74,2.98,2.71,52.35,8.76,90.88,0.996,04:26:00,96.74,15.82,85.94,6.59,1.15,85.11,7.91,1.1,87.75,11.59,89.55,1.011,04:09:00,14.43,104.68,12.11,1.76,8.27,17.54,1.08,7.6,12.46,15.38,84.74,1.001
2022,Winnipeg Jets,82,51:00:00,39,32,11,37,89,0.543,56.35,57.67,49.42,2.71,2.68,50.27,2.88,2.89,49.87,8.69,91.63,1.003,05:01:00,100.55,16.32,86.03,7.58,1.17,86.67,7.66,1.25,85.99,13.33,90.7,1.04,04:38:00,16.71,104.03,13.84,1.42,9.14,13.43,1.46,8.43,14.76,11.54,85.46,0.97
2022,Washington Capitals,82,51:05:00,44,26,12,39,100,0.61,55.84,54.68,50.52,3.06,2.69,53.23,2.71,2.51,51.93,10.05,90.58,1.006,05:13:00,94.74,17.21,84.63,6.72,1.26,84.21,6.76,0.89,88.39,12.34,89.41,1.018,04:33:00,14.78,89.83,14.13,1.29,7.23,15.09,0.99,6.75,12.75,13.56,85,0.986
2023,Anaheim Ducks,82,50:53:00,23,47,12,20,58,0.354,49.99,66.69,42.85,2.43,3.59,40.33,2.39,3.52,40.42,8.86,90.58,0.994,04:36:00,105.22,14.92,87.58,5.71,1.11,83.72,7.76,1.12,87.38,10.32,90,1.003,05:18:00,12.84,114.57,10.08,0,10.77,0,0.45,9.76,4.37,0,83.78,0.838
2023,Arizona Coyotes,82,49:39:00,28,40,14,25,70,0.427,49.12,60.15,44.95,2.58,3.07,45.69,2.37,3.02,44.01,9.94,90.68,1.006,04:53:00,80.51,15.26,84.06,6.73,0.75,90,5.9,0.93,86.33,15.2,92.86,1.081,06:19:00,9.59,120.63,7.36,0.58,9.36,5.81,0.62,9.66,6.05,7.69,85.84,0.935
2023,Boston Bruins,82,49:36:00,65,12,5,61,135,0.823,57.37,55.85,50.67,3.41,1.92,63.99,2.96,2.55,53.76,10.66,93.53,1.042,05:20:00,108.56,15.2,87.72,8.35,1.1,88.41,8.3,0.89,90.3,13.96,90.36,1.043,05:48:00,18.64,84.26,18.12,1.01,4.53,18.18,1.12,6.23,15.26,8.08,89.83,0.979
2023,Buffalo Sabres,82,50:47:00,42,33,7,39,91,0.555,57.55,54.96,51.15,3.18,3.3,49.11,3.02,3.04,49.84,10.06,89.77,0.998,05:29:00,88.74,12.79,87.4,8.39,0.93,90,6.62,1.02,86.59,16.2,89.71,1.059,04:24:00,18.92,111.88,14.47,1.49,10.13,12.86,1.57,8.97,14.9,11.25,84.83,0.961
2023,Carolina Hurricanes,82,50:23:00,52,21,9,48,113,0.689,67.93,45.15,60.07,2.9,2.38,54.95,3.28,2.32,58.6,8.46,90.54,0.99,05:08:00,113.68,13.93,89.09,7.11,0.85,89.29,8.59,0.91,90.39,12.44,91.55,1.04,05:18:00,17.35,75.46,18.69,1.51,5.51,21.57,1.35,7.22,15.74,13.1,87.84,1.009
2023,Columbus Blue Jackets,82,51:22:00,25,48,9,24,59,0.36,54.17,65.48,45.27,2.38,3.72,39.02,2.55,3.17,44.61,8.42,89.28,0.977,04:33:00,100.95,17.49,85.23,6.58,1.44,82,7.73,1.29,85.66,11.99,88.31,1.003,04:38:00,17.33,112.67,13.33,0.79,9.3,7.81,0.88,8.94,8.99,6.76,85.03,0.918
2023,Calgary Flames,82,50:12:00,38,27,17,36,93,0.567,66.62,49.9,57.17,2.91,2.83,50.76,3.13,2.53,55.32,8.32,89.29,0.976,05:11:00,108.1,14.82,87.94,7.06,0.85,89.29,8.04,0.86,90.34,12.08,92,1.041,05:34:00,24.83,86.84,22.24,1.05,6.17,14.55,1.64,6.71,19.64,6.06,86.8,0.929
2023,Chicago Blackhawks,82,51:13:00,26,49,7,24,59,0.36,48.44,61.81,43.94,2.23,3.34,40,2.33,3.1,42.91,8.63,89.95,0.986,04:50:00,90.18,17.98,83.38,5.74,1.51,79.17,5.97,1.36,81.4,11.34,86.67,0.98,04:30:00,13.96,100.45,12.2,1.14,8.92,11.29,0.74,7.83,8.68,10.61,84.42,0.95
2023,Colorado Avalanche,82,50:34:00,51,24,7,45,109,0.665,60.39,55.03,52.32,2.95,2.4,55.14,2.76,2.59,51.65,9.06,92.1,1.012,05:19:00,101.71,11.12,90.15,8.78,0.69,92.75,7.97,0.63,92.69,15.65,92.75,1.084,05:01:00,12.66,92.98,11.98,0.87,7.57,10.34,0.87,8,9.8,8.82,85.87,0.947
2023,Dallas Stars,82,50:39:00,47,21,14,43,108,0.659,59.27,55.45,51.66,2.99,2.46,54.91,2.9,2.53,53.35,9.88,91.6,1.015,05:02:00,113.03,16.23,87.44,9.27,0.72,92.75,9.51,0.84,91.84,14.51,94.19,1.087,05:11:00,14.25,91.42,13.48,1.41,5.64,20,0.94,7.09,11.66,12.66,88.34,1.01
2023,Detroit Red Wings,82,50:31:00,35,37,10,32,80,0.488,50.38,58.01,46.48,2.53,3,45.81,2.45,2.71,47.5,9.44,89.83,0.993,05:22:00,97.71,15.24,86.51,7.76,1.63,82.61,7.09,0.73,90.7,14.69,84.62,0.993,04:52:00,13.65,103.23,11.68,0.75,8.1,8.47,0.76,7.57,9.15,7.25,85.71,0.93
2023,Edmonton Oilers,82,50:06:00,50,23,9,50,109,0.665,58.36,53.53,52.16,3.15,2.69,54,3.18,2.67,54.36,9.8,91.13,1.009,04:55:00,114.46,11.89,90.59,13.23,1.04,92.71,10.19,0.67,93.86,19.73,88.14,1.079,05:29:00,17.31,101.72,14.54,2.4,8.52,21.95,1.29,8.02,13.89,18.56,85.39,1.039
2023,Florida Panthers,82,48:58:00,42,32,8,40,92,0.561,66.27,55.74,54.32,3.27,2.88,53.16,3.34,2.99,52.81,9.08,90.69,0.998,05:42:00,114.52,16.14,87.65,8.07,1.02,88.73,9.86,0.99,90.9,12.33,90.12,1.025,05:47:00,19.05,98.04,16.27,0.76,8.83,7.89,1.27,7.85,13.94,6.19,84.34,0.905
2023,Los Angeles Kings,82,50:29:00,47,25,10,41,104,0.634,58.85,54.2,52.06,2.88,2.61,52.51,2.77,2.52,52.41,9.04,90.22,0.993,05:12:00,100.65,13.64,88.07,9.56,1.27,88.31,7.56,0.85,89.91,17.85,87.14,1.05,05:08:00,12.65,105.44,10.71,0.99,9.24,9.72,0.65,7.24,8.2,9.46,82.8,0.923
